		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
03/09/17	11:54 a	32.7	32.8	32.7	46	19.6	6.4	ENE	3.22	9.7	E	32.7	35.2	35.2	756.8	0.00	0.0	0.000	0.300	34.5	46	21.2	38.6	8.27	1.1147	12	1	1.8	30
03/09/17	11:55 a	32.8	32.8	32.7	46	19.6	6.4	E	3.22	8.0	NNW	32.8	35.3	35.3	756.8	0.00	0.0	0.000	0.301	34.5	45	20.8	38.3	8.15	1.1153	20	1	2.9	30
03/09/17	11:56 a	32.9	32.9	32.8	46	19.7	3.2	SE	1.61	4.8	ESE	32.9	35.5	35.5	756.8	0.00	0.0	0.000	0.303	34.6	45	20.9	38.6	8.15	1.1148	23	1	3.4	30
03/09/17	11:57 a	33.0	33.0	32.9	45	19.5	8.0	E	4.02	12.9	E	33.0	35.4	35.4	756.9	0.00	0.0	0.000	0.306	34.7	44	20.6	38.4	7.96	1.1151	24	1	3.5	30
03/09/17	12:30 p	32.5	32.7	31.8	52	21.4	8.0	NNE	4.02	17.7	NE	32.5	36.2	36.2	756.4	0.00	0.0	0.000	0.295	35.9	45	22.1	41.3	8.12	1.1074	514	1	75.1	30
03/09/17	1:00 p	32.9	32.9	31.6	50	21.1	8.0	NNE	4.02	20.9	NNW	32.9	36.4	36.4	755.9	0.00	0.0	0.000	0.303	36.6	44	22.4	42.6	7.89	1.1036	694	1	100.0	30
03/09/17	1:30 p	33.1	33.3	32.3	43	18.9	8.0	ESE	4.02	25.7	SE	33.1	35.2	35.2	755.6	0.00	0.0	0.000	0.308	37.0	40	21.2	41.9	7.25	1.1039	702	1	100.0	30
03/09/17	2:00 p	33.8	34.2	33.1	44	19.9	6.4	E	3.22	19.3	NE	33.8	36.7	36.7	755.1	0.00	0.0	0.000	0.323	37.5	38	20.8	42.0	6.96	1.1021	696	1	100.0	30
03/09/17	2:30 p	32.1	33.8	32.0	48	19.7	11.3	SE	5.63	27.4	ESE	32.1	34.4	34.4	754.9	0.00	0.0	0.000	0.286	37.1	40	21.2	42.0	7.25	1.1025	700	1	100.0	30
03/09/17	3:00 p	32.4	32.8	31.9	45	18.9	6.4	ENE	3.22	22.5	E	32.4	34.3	34.3	754.8	0.00	0.0	0.000	0.293	37.3	38	20.6	41.7	6.97	1.1025	696	1	100.0	30
03/09/17	3:30 p	32.1	32.6	31.6	50	20.3	8.0	E	4.02	17.7	NNE	32.1	34.8	34.8	754.7	0.00	0.0	0.000	0.286	37.6	39	21.3	42.8	7.06	1.1002	701	1	100.0	30
03/09/17	4:00 p	31.1	32.1	31.1	51	19.8	6.4	NNE	3.22	20.9	ESE	31.1	33.2	33.2	754.8	0.00	0.0	0.000	0.266	37.3	39	21.0	42.2	7.07	1.1018	697	1	100.0	30
03/09/17	4:30 p	30.2	31.1	30.2	57	20.7	6.4	NE	3.22	27.4	E	30.2	32.8	32.8	754.9	0.00	0.0	0.000	0.247	37.2	42	22.1	43.1	7.55	1.1007	702	1	100.0	30
03/09/17	5:00 p	29.4	30.1	29.4	60	20.8	6.4	NNE	3.22	19.3	ENE	29.4	31.8	31.8	755.1	0.00	0.0	0.000	0.230	37.2	42	22.2	43.2	7.55	1.1006	698	1	100.0	30
03/09/17	5:30 p	28.7	29.4	28.7	59	19.9	8.0	NE	4.02	24.1	NW	28.7	30.5	30.5	755.2	0.00	0.0	0.000	0.216	36.4	42	21.4	41.3	7.55	1.1051	700	1	100.0	30
03/09/17	6:00 p	27.9	28.7	27.9	62	19.9	6.4	E	3.22	20.9	ENE	27.9	29.4	29.4	755.6	0.00	0.0	0.000	0.199	36.1	42	21.2	40.7	7.55	1.1071	698	1	100.0	30
03/09/17	6:30 p	27.3	27.9	27.3	64	19.9	6.4	E	3.22	20.9	E	27.3	28.7	28.7	756.1	0.00	0.0	0.000	0.187	35.3	43	20.9	39.4	7.75	1.1112	701	1	100.0	30
03/09/17	7:00 p	26.9	27.3	26.9	65	19.8	6.4	E	3.22	22.5	NNE	26.9	28.2	28.2	756.3	0.00	0.0	0.000	0.179	34.7	44	20.6	38.4	7.96	1.1142	697	1	100.0	30
03/09/17	7:30 p	26.8	26.9	26.8	63	19.2	6.4	E	3.22	19.3	E	26.8	27.9	27.9	756.6	0.00	0.0	0.000	0.177	34.1	44	20.1	37.3	7.98	1.1176	700	1	100.0	30
03/09/17	8:00 p	25.9	26.8	25.9	67	19.3	3.2	SE	1.61	12.9	ESE	25.9	26.9	26.9	756.7	0.00	0.0	0.000	0.157	33.6	45	20.0	36.6	8.15	1.1197	697	1	100.0	30
03/09/17	8:30 p	26.2	26.3	25.8	64	18.8	4.8	SE	2.41	22.5	ESE	26.2	27.1	27.1	756.9	0.00	0.0	0.000	0.163	33.2	45	19.6	35.8	8.15	1.1224	701	1	100.0	30
03/09/17	9:00 p	25.8	26.2	25.8	68	19.4	4.8	E	2.41	14.5	NE	25.8	26.8	26.8	757.0	0.00	0.0	0.000	0.155	32.8	46	19.6	35.3	8.33	1.1239	697	1	100.0	30
03/09/17	9:30 p	25.9	25.9	25.6	63	18.3	4.8	ESE	2.41	14.5	ENE	25.9	26.7	26.7	757.1	0.00	0.0	0.000	0.157	32.5	46	19.4	34.8	8.34	1.1255	699	1	100.0	30
03/09/17	10:00 p	24.7	26.0	24.5	69	18.6	1.6	ENE	0.80	14.5	ESE	24.7	25.7	25.7	757.4	0.00	0.0	0.000	0.133	32.2	46	19.1	34.3	8.35	1.1273	696	1	100.0	30
03/09/17	10:30 p	23.2	25.2	23.2	76	18.8	1.6	N	0.80	6.4	NNE	23.2	24.2	24.2	757.4	0.00	0.0	0.000	0.102	31.8	48	19.4	34.1	8.67	1.1284	701	1	100.0	30
03/09/17	11:00 p	23.7	23.7	22.4	75	19.0	1.6	ESE	0.80	11.3	SE	23.7	24.8	24.8	757.3	0.00	0.0	0.000	0.112	31.4	48	19.1	33.2	8.68	1.1304	695	1	100.0	30
03/09/17	11:30 p	25.3	25.4	23.7	68	18.9	3.2	ESE	1.61	17.7	E	25.3	26.2	26.2	757.2	0.00	0.0	0.000	0.145	31.2	49	19.2	33.1	8.85	1.1305	702	1	100.0	30
03/10/17	12:00 a	25.7	25.8	25.3	68	19.4	4.8	E	2.41	12.9	ESE	25.7	26.8	26.8	756.9	0.00	0.0	0.000	0.154	31.1	50	19.5	33.0	9.05	1.1301	698	1	100.0	30
03/10/17	12:30 a	25.3	25.7	25.3	70	19.5	3.2	ESE	1.61	12.9	E	25.3	26.4	26.4	756.6	0.00	0.0	0.000	0.146	31.1	51	19.7	33.1	9.19	1.1295	698	1	100.0	30
03/10/17	1:00 a	25.6	25.6	25.2	69	19.4	4.8	SE	2.41	17.7	NE	25.6	26.6	26.6	756.4	0.00	0.0	0.000	0.150	30.8	52	19.8	33.0	9.35	1.1298	697	1	100.0	30
03/10/17	1:30 a	25.3	25.6	25.3	70	19.4	3.2	E	1.61	12.9	ESE	25.3	26.3	26.3	756.2	0.00	0.0	0.000	0.145	30.7	52	19.7	32.9	9.35	1.1301	701	1	100.0	30
03/10/17	2:00 a	25.2	25.5	25.2	69	19.1	6.4	E	3.22	20.9	SSE	25.2	26.2	26.2	756.0	0.00	0.0	0.000	0.144	30.6	52	19.6	32.7	9.35	1.1304	696	1	100.0	30
03/10/17	2:30 a	25.4	25.4	25.2	67	18.9	8.0	ENE	4.02	29.0	SSE	25.4	26.3	26.3	755.7	0.00	0.0	0.000	0.148	30.3	52	19.4	32.2	9.35	1.1313	700	1	100.0	30
03/10/17	3:00 a	25.1	25.5	25.1	70	19.3	6.4	E	3.22	32.2	NW	25.1	26.2	26.2	755.9	0.00	0.0	0.000	0.141	30.2	52	19.3	32.0	9.35	1.1322	696	1	100.0	30
03/10/17	3:30 a	24.9	25.2	24.9	70	19.1	4.8	NE	2.41	25.7	NNW	24.9	26.0	26.0	755.8	0.00	0.0	0.000	0.138	30.2	52	19.3	32.0	9.35	1.1320	699	1	100.0	30
03/10/17	4:00 a	24.9	24.9	24.6	69	18.8	3.2	NE	1.61	20.9	SW	24.9	25.9	25.9	755.8	0.00	0.0	0.000	0.137	30.2	51	18.9	31.7	9.22	1.1329	697	1	100.0	30
03/10/17	4:30 a	24.9	24.9	24.8	69	18.8	4.8	ENE	2.41	20.9	ENE	24.9	25.9	25.9	756.0	0.00	0.0	0.000	0.137	30.1	52	19.1	31.7	9.35	1.1332	699	1	100.0	30
03/10/17	5:00 a	25.1	25.2	24.8	67	18.6	4.8	NNE	2.41	17.7	N	25.1	26.0	26.0	756.3	0.00	0.0	0.000	0.141	30.0	51	18.8	31.4	9.23	1.1345	697	1	100.0	30
03/10/17	5:30 a	25.2	25.2	24.9	64	17.9	4.8	NE	2.41	17.7	ENE	25.2	25.8	25.8	756.4	0.00	0.0	0.000	0.142	30.0	51	18.8	31.4	9.23	1.1347	700	1	100.0	30
03/10/17	6:00 a	24.7	25.4	24.7	67	18.2	3.2	SE	1.61	17.7	WNW	24.7	25.6	25.6	756.8	0.00	0.0	0.000	0.133	29.9	52	19.0	31.4	9.35	1.1354	700	1	100.0	30
03/10/17	6:30 a	25.3	25.3	24.7	65	18.2	3.2	E	1.61	14.5	NNE	25.3	26.1	26.1	757.0	0.00	0.0	0.000	0.145	29.9	52	19.0	31.4	9.35	1.1353	700	1	100.0	30
03/10/17	7:00 a	26.8	26.8	25.3	58	17.9	8.0	SE	4.02	27.4	NE	26.8	27.5	27.5	757.0	0.00	0.0	0.000	0.177	29.9	49	18.0	30.9	8.85	1.1371	700	1	100.0	30
03/10/17	7:30 a	27.4	27.4	26.7	54	17.3	11.3	E	5.63	40.2	ESE	27.4	28.0	28.0	757.2	0.00	0.0	0.000	0.190	30.0	49	18.1	31.1	8.85	1.1368	698	1	100.0	30
03/10/17	8:00 a	28.2	28.2	27.4	52	17.4	11.3	E	5.63	35.4	SE	28.2	29.0	29.0	757.7	0.00	0.0	0.000	0.206	30.4	48	18.1	31.7	8.72	1.1361	702	1	100.0	30
03/10/17	8:30 a	28.8	28.8	28.3	51	17.6	11.3	ESE	5.63	30.6	ENE	28.8	29.8	29.8	758.1	0.00	0.0	0.000	0.218	31.0	46	18.0	32.1	8.39	1.1347	696	1	100.0	30
03/10/17	9:00 a	29.1	29.3	28.7	50	17.6	9.7	E	4.83	37.0	NNE	29.1	30.1	30.1	758.4	0.00	0.0	0.000	0.225	31.4	46	18.4	33.0	8.38	1.1328	701	1	100.0	30
03/10/17	9:30 a	30.3	30.3	28.9	48	18.1	8.0	ESE	4.02	29.0	ESE	30.3	31.6	31.6	758.5	0.00	0.0	0.000	0.250	31.9	44	18.2	33.4	8.06	1.1314	696	1	100.0	30
03/10/17	10:00 a	30.8	31.0	30.3	47	18.2	8.0	SE	4.02	35.4	NNE	30.8	32.1	32.1	758.4	0.00	0.0	0.000	0.259	32.6	44	18.8	34.5	8.04	1.1279	702	1	100.0	30
03/10/17	10:30 a	31.1	31.6	30.4	47	18.4	9.7	ESE	4.83	24.1	ESE	31.1	32.4	32.4	758.2	0.00	0.0	0.000	0.265	33.2	43	19.0	35.3	7.88	1.1251	696	1	100.0	30
03/10/17	11:00 a	31.7	32.1	30.9	48	19.3	9.7	E	4.83	30.6	NE	31.7	33.9	33.9	757.8	0.00	0.0	0.000	0.278	33.8	44	19.9	36.7	7.99	1.1208	699	1	100.0	30
03/10/17	11:30 a	32.1	32.8	31.4	49	20.0	6.4	SE	3.22	19.3	ESE	32.1	34.6	34.6	757.4	0.00	0.0	0.000	0.286	34.8	44	20.7	38.6	7.96	1.1153	695	1	100.0	30
03/10/17	12:00 p	32.3	32.7	31.6	44	18.5	9.7	ESE	4.83	32.2	SE	32.3	33.9	33.9	756.8	0.00	0.0	0.000	0.291	35.2	40	19.5	38.1	7.25	1.1151	702	1	100.0	30
03/10/17	12:30 p	32.7	33.1	32.3	42	18.1	9.7	SE	4.83	30.6	SE	32.7	34.2	34.2	756.7	0.00	0.0	0.000	0.300	35.7	39	19.6	38.7	7.13	1.1130	693	1	100.0	30
03/10/17	1:00 p	33.4	33.4	32.6	42	18.7	9.7	ESE	4.83	27.4	NNE	33.4	35.3	35.3	756.4	0.00	0.0	0.000	0.314	36.3	38	19.7	39.5	7.00	1.1101	702	1	100.0	30
03/10/17	1:30 p	33.3	33.8	33.2	44	19.4	8.0	SE	4.02	24.1	ESE	33.3	35.8	35.8	755.8	0.00	0.0	0.000	0.313	36.4	38	19.8	39.7	7.00	1.1087	697	1	100.0	30
03/10/17	2:00 p	33.2	33.8	32.9	46	20.0	9.7	ESE	4.83	29.0	NE	33.2	36.0	36.0	755.5	0.00	0.0	0.000	0.309	37.2	39	21.0	41.9	7.07	1.1034	702	1	100.0	30
03/10/17	2:30 p	32.8	33.4	32.6	42	18.2	11.3	E	5.63	30.6	E	32.8	34.3	34.3	755.1	0.00	0.0	0.000	0.301	37.3	36	19.7	40.6	6.67	1.1046	696	1	100.0	30
03/10/17	3:00 p	32.7	33.3	32.6	45	19.2	8.0	ESE	4.02	29.0	ENE	32.7	34.9	34.9	755.1	0.00	0.0	0.000	0.300	37.4	37	20.3	41.4	6.76	1.1031	703	1	100.0	30
03/10/17	3:30 p	31.9	32.9	31.9	46	18.9	8.0	E	4.02	20.9	ESE	31.9	33.9	33.9	754.9	0.00	0.0	0.000	0.284	37.3	37	20.2	41.2	6.77	1.1034	694	1	100.0	30
03/10/17	4:00 p	31.6	31.9	31.5	45	18.2	8.0	E	4.02	25.7	ESE	31.6	33.2	33.2	755.1	0.00	0.0	0.000	0.277	37.1	36	19.6	40.2	6.67	1.1054	700	1	100.0	30
03/10/17	4:30 p	30.9	31.6	30.9	49	18.9	8.0	ESE	4.02	25.7	E	30.9	32.6	32.6	755.1	0.00	0.0	0.000	0.262	37.7	37	20.5	41.9	6.75	1.1019	695	1	100.0	30
03/10/17	5:00 p	29.9	31.1	29.9	50	18.4	6.4	ESE	3.22	20.9	SE	29.9	31.2	31.2	755.2	0.00	0.0	0.000	0.242	38.2	35	20.1	42.0	6.45	1.1008	703	1	100.0	30
03/10/17	5:30 p	29.0	29.9	29.0	52	18.1	4.8	E	2.41	19.3	NNE	29.0	30.2	30.2	755.3	0.00	0.0	0.000	0.222	38.0	35	19.9	41.5	6.45	1.1020	695	1	100.0	30
03/10/17	6:00 p	28.2	29.0	28.2	54	18.0	4.8	ENE	2.41	22.5	NNE	28.2	29.1	29.1	755.6	0.00	0.0	0.000	0.205	37.1	35	19.1	39.7	6.48	1.1071	701	1	100.0	30
03/10/17	6:30 p	27.4	28.2	27.4	57	18.2	6.4	NE	3.22	20.9	N	27.4	28.2	28.2	755.8	0.00	0.0	0.000	0.190	35.9	38	19.3	38.8	7.02	1.1112	699	1	100.0	30
03/10/17	7:00 p	26.9	27.4	26.8	59	18.2	4.8	NE	2.41	16.1	NNE	26.9	27.6	27.6	756.4	0.00	0.0	0.000	0.178	35.1	39	19.0	37.6	7.15	1.1156	697	1	100.0	30
03/10/17	7:30 p	26.7	26.9	26.7	60	18.3	6.4	NE	3.22	19.3	E	26.7	27.4	27.4	756.7	0.00	0.0	0.000	0.174	34.3	41	19.1	36.7	7.50	1.1188	694	1	100.0	30
03/10/17	8:00 p	26.3	26.7	26.3	59	17.7	6.4	NE	3.22	20.9	NNE	26.3	26.9	26.9	757.0	0.00	0.0	0.000	0.167	33.5	40	18.0	35.0	7.36	1.1237	702	1	100.0	30
03/10/17	8:30 p	25.9	26.3	25.9	62	18.0	8.0	E	4.02	24.1	NE	25.9	26.6	26.6	757.2	0.00	0.0	0.000	0.157	32.8	44	18.9	34.8	8.03	1.1253	697	1	100.0	30
03/10/17	9:00 p	25.6	25.9	25.6	66	18.7	9.7	ENE	4.83	27.4	ENE	25.6	26.4	26.4	757.5	0.00	0.0	0.000	0.150	32.2	45	18.8	34.1	8.15	1.1281	700	1	100.0	30
03/10/17	9:30 p	25.4	25.6	25.4	64	18.1	8.0	E	4.02	30.6	ENE	25.4	26.2	26.2	757.9	0.00	0.0	0.000	0.148	31.8	46	18.8	33.7	8.36	1.1300	698	1	100.0	30
03/10/17	10:00 p	24.9	25.4	24.9	64	17.6	4.8	E	2.41	19.3	N	24.9	25.6	25.6	757.8	0.00	0.0	0.000	0.137	31.8	45	18.4	33.5	8.16	1.1305	702	1	100.0	30
03/10/17	10:30 p	24.4	24.9	24.3	67	17.9	3.2	ESE	1.61	14.5	E	24.4	25.2	25.2	758.0	0.00	0.0	0.000	0.126	31.7	45	18.3	33.3	8.17	1.1313	698	1	100.0	30
03/10/17	11:00 p	24.1	24.5	24.0	68	17.8	1.6	ESE	0.80	9.7	N	24.1	24.9	24.9	757.8	0.00	0.0	0.000	0.120	31.4	46	18.4	33.0	8.38	1.1320	699	1	100.0	30
03/10/17	11:30 p	23.8	24.2	23.8	70	18.0	1.6	SE	0.80	11.3	SE	23.8	24.7	24.7	757.9	0.00	0.0	0.000	0.113	31.3	46	18.3	32.6	8.38	1.1328	697	1	100.0	30
03/11/17	12:00 a	21.0	23.8	21.0	81	17.6	0.0	ENE	0.00	4.8	NE	21.0	21.7	21.7	757.5	0.00	0.0	0.000	0.056	30.5	48	18.2	31.8	8.71	1.1352	702	1	100.0	30
03/11/17	12:30 a	20.1	21.0	20.1	84	17.3	0.0	NE	0.00	1.6	NE	20.1	20.9	20.9	757.1	0.00	0.0	0.000	0.037	29.7	49	17.8	30.7	8.85	1.1385	694	1	100.0	30
03/11/17	1:00 a	19.6	20.2	19.6	86	17.2	0.0	NE	0.00	1.6	NE	19.6	20.4	20.4	757.0	0.00	0.0	0.000	0.027	29.3	49	17.5	30.2	8.85	1.1400	702	1	100.0	30
03/11/17	1:30 a	19.2	19.7	19.2	88	17.1	0.0	NE	0.00	6.4	NE	19.2	19.9	19.9	756.7	0.00	0.0	0.000	0.017	29.1	50	17.6	30.1	9.06	1.1401	695	1	100.0	30
03/11/17	2:00 a	18.9	19.2	18.7	89	17.0	0.0	NE	0.00	1.6	NE	18.9	19.6	19.6	756.5	0.00	0.0	0.000	0.012	28.7	50	17.2	29.6	9.08	1.1422	702	1	100.0	30
03/11/17	2:30 a	18.7	18.9	18.5	90	17.0	0.0	NE	0.00	3.2	NE	18.7	19.3	19.3	756.3	0.00	0.0	0.000	0.007	28.2	51	17.1	28.9	9.29	1.1437	693	1	100.0	30
03/11/17	3:00 a	18.5	18.7	18.2	91	17.0	0.0	NE	0.00	1.6	NE	18.5	19.1	19.1	756.3	0.00	0.0	0.000	0.003	27.7	53	17.2	28.2	9.61	1.1456	701	1	100.0	30
03/11/17	3:30 a	19.0	19.1	18.5	91	17.5	0.0	NE	0.00	1.6	NE	19.0	19.8	19.8	756.2	0.00	0.0	0.000	0.014	27.5	54	17.4	28.1	9.75	1.1458	695	1	100.0	30
03/11/17	4:00 a	19.0	19.0	18.6	92	17.7	0.0	NE	0.00	4.8	ENE	19.0	19.8	19.8	756.3	0.00	0.0	0.000	0.014	27.5	55	17.7	28.2	9.85	1.1457	702	1	100.0	30
03/11/17	4:30 a	19.4	19.4	19.0	92	18.1	0.0	NNE	0.00	4.8	NNE	19.4	20.2	20.2	756.5	0.00	0.0	0.000	0.022	27.6	55	17.8	28.3	9.85	1.1454	696	1	100.0	30
03/11/17	5:00 a	19.1	19.4	18.9	92	17.7	0.0	E	0.00	3.2	NNE	19.1	19.8	19.8	756.7	0.00	0.0	0.000	0.015	27.4	57	18.1	28.2	10.18	1.1459	700	1	100.0	30
03/11/17	5:30 a	19.6	19.7	19.1	92	18.3	0.0	E	0.00	3.2	E	19.6	20.5	20.5	757.2	0.00	0.0	0.000	0.027	27.3	58	18.3	28.2	10.35	1.1465	699	1	100.0	30
03/11/17	6:00 a	19.7	19.7	19.6	92	18.4	0.0	E	0.00	3.2	E	19.7	20.7	20.7	757.7	0.00	0.0	0.000	0.029	27.3	58	18.3	28.2	10.35	1.1473	698	1	100.0	30
03/11/17	6:30 a	20.6	20.6	19.7	91	19.0	1.6	E	0.80	4.8	NNW	20.6	21.7	21.7	757.9	0.00	0.0	0.000	0.046	27.5	58	18.5	28.4	10.35	1.1468	697	1	100.0	30
03/11/17	7:00 a	23.4	23.4	20.6	86	20.9	0.0	NNW	0.00	3.2	NNW	23.4	24.7	24.7	758.1	0.00	0.0	0.000	0.105	27.8	58	18.8	28.9	10.35	1.1453	700	1	100.0	30
03/11/17	7:30 a	26.6	26.6	23.4	73	21.3	0.0	NW	0.00	4.8	NNW	26.6	28.3	28.3	758.5	0.00	0.0	0.000	0.171	28.4	60	19.9	29.9	10.75	1.1422	697	1	100.0	30
03/11/17	8:00 a	28.2	28.2	26.6	65	21.0	1.6	SW	0.80	4.8	NE	28.2	30.3	30.3	758.9	0.00	0.0	0.000	0.206	29.2	58	20.1	31.1	10.35	1.1396	697	1	100.0	30
03/11/17	8:30 a	29.6	29.6	28.3	58	20.4	1.6	N	0.80	8.0	NW	29.6	31.8	31.8	759.2	0.00	0.0	0.000	0.234	30.0	56	20.3	32.3	10.03	1.1365	695	1	100.0	30
03/11/17	9:00 a	30.1	30.1	29.2	56	20.4	3.2	SSE	1.61	12.9	E	30.1	32.5	32.5	759.3	0.00	0.0	0.000	0.245	31.0	54	20.6	33.6	9.69	1.1324	700	1	100.0	30
03/11/17	9:30 a	30.1	30.8	29.8	60	21.5	4.8	E	2.41	14.5	NNE	30.1	33.3	33.3	759.5	0.00	0.0	0.000	0.245	31.8	54	21.3	35.2	9.67	1.1285	696	1	100.0	30
03/11/17	10:00 a	31.0	31.5	30.2	55	20.9	6.4	SE	3.22	20.9	ESE	31.0	33.8	33.8	759.3	0.00	0.0	0.000	0.264	32.4	52	21.3	36.1	9.33	1.1257	697	1	100.0	30
03/11/17	10:30 a	30.8	31.8	30.4	56	21.0	8.0	SE	4.02	25.7	ESE	30.8	33.7	33.7	759.2	0.00	0.0	0.000	0.259	32.8	50	21.0	36.3	9.01	1.1247	693	1	100.0	30
03/11/17	11:00 a	30.5	31.8	29.7	58	21.3	8.0	SSE	4.02	24.1	ESE	30.5	33.7	33.7	759.0	0.00	0.0	0.000	0.253	33.2	50	21.3	36.9	8.98	1.1225	698	1	100.0	30
03/11/17	11:30 a	30.8	31.2	30.0	55	20.7	9.7	SE	4.83	25.7	ENE	30.8	33.6	33.6	758.7	0.00	0.0	0.000	0.260	33.5	48	21.0	37.1	8.60	1.1215	695	1	100.0	30
03/11/17	12:00 p	30.8	30.8	29.2	56	21.0	9.7	SE	4.83	25.7	E	30.8	33.7	33.7	758.5	0.00	0.0	0.000	0.259	33.4	48	20.9	36.9	8.61	1.1218	703	1	100.0	30
03/11/17	12:30 p	31.7	32.5	30.8	50	20.0	9.7	SE	4.83	32.2	SSE	31.7	34.3	34.3	758.2	0.00	0.0	0.000	0.279	34.1	46	20.8	37.7	8.28	1.1190	698	1	100.0	30
03/11/17	1:00 p	32.1	32.9	31.6	51	20.7	11.3	SE	5.63	27.4	SE	32.1	35.2	35.2	757.7	0.00	0.0	0.000	0.287	34.7	45	21.0	38.8	8.15	1.1155	703	1	100.0	30
03/11/17	1:30 p	32.9	33.1	31.6	49	20.8	9.7	SE	4.83	22.5	SSE	32.9	36.2	36.2	757.2	0.00	0.0	0.000	0.303	35.2	44	21.1	39.6	7.94	1.1128	695	1	100.0	30
03/11/17	2:00 p	32.7	33.3	32.6	51	21.3	9.7	SE	4.83	22.5	ESE	32.7	36.3	36.3	756.7	0.00	0.0	0.000	0.300	35.9	43	21.4	40.6	7.75	1.1093	699	1	100.0	30
03/11/17	2:30 p	31.8	32.9	31.4	53	21.0	6.4	ESE	3.22	19.3	ESE	31.8	35.1	35.1	756.4	0.00	0.0	0.000	0.280	36.4	44	22.2	42.1	7.90	1.1056	697	1	100.0	30
03/11/17	3:00 p	32.0	32.8	31.4	51	20.6	8.0	E	4.02	20.9	NE	32.0	35.0	35.0	756.4	0.00	0.0	0.000	0.285	36.9	42	21.9	42.6	7.55	1.1041	702	1	100.0	30
03/11/17	3:30 p	32.2	32.7	31.9	51	20.7	8.0	NE	4.02	24.1	E	32.2	35.2	35.2	756.2	0.00	0.0	0.000	0.288	37.3	41	21.8	42.9	7.45	1.1027	697	1	100.0	30
03/11/17	4:00 p	30.4	32.3	30.4	58	21.2	11.3	NE	5.63	29.0	NE	30.4	33.4	33.4	756.3	0.00	0.0	0.000	0.251	37.2	43	22.5	43.6	7.75	1.1017	701	1	100.0	30
03/11/17	4:30 p	29.9	30.3	29.3	62	21.8	8.0	NE	4.02	20.9	N	29.9	33.2	33.2	756.5	0.00	0.0	0.000	0.241	36.8	44	22.5	43.0	7.89	1.1036	698	1	100.0	30
03/11/17	5:00 p	29.1	29.9	29.1	64	21.6	8.0	NE	4.02	25.7	NE	29.1	32.0	32.0	756.6	0.00	0.0	0.000	0.225	36.9	44	22.7	43.4	7.88	1.1029	702	1	100.0	30
03/11/17	5:30 p	28.2	29.1	28.2	66	21.2	8.0	NE	4.02	20.9	NE	28.2	30.4	30.4	756.5	0.00	0.0	0.000	0.205	36.6	44	22.3	42.4	7.89	1.1048	694	1	100.0	30
03/11/17	6:00 p	27.8	28.2	27.8	65	20.6	6.4	ENE	3.22	17.7	NNE	27.8	29.7	29.7	756.7	0.00	0.0	0.000	0.198	35.8	44	21.6	40.7	7.92	1.1092	700	1	100.0	30
03/11/17	6:30 p	27.7	27.8	27.6	63	20.0	6.4	NE	3.22	17.7	NE	27.7	29.2	29.2	756.9	0.00	0.0	0.000	0.194	34.9	45	21.2	39.3	8.15	1.1132	694	1	100.0	30
03/11/17	7:00 p	27.5	27.8	27.5	65	20.3	6.4	NE	3.22	16.1	NNE	27.5	29.1	29.1	757.3	0.00	0.0	0.000	0.191	34.5	45	20.8	38.3	8.15	1.1160	700	1	100.0	30
03/11/17	7:30 p	27.6	27.6	27.5	61	19.4	4.8	ENE	2.41	14.5	NNW	27.6	28.8	28.8	757.6	0.00	0.0	0.000	0.193	34.3	45	20.6	37.9	8.15	1.1176	695	1	100.0	30
03/11/17	8:00 p	27.2	27.7	27.2	61	19.0	3.2	E	1.61	11.3	NE	27.2	28.3	28.3	757.9	0.00	0.0	0.000	0.185	33.9	45	20.3	37.1	8.15	1.1201	692	1	100.0	30
03/11/17	8:30 p	26.3	27.2	26.1	65	19.2	1.6	E	0.80	6.4	ENE	26.3	27.3	27.3	758.2	0.00	0.0	0.000	0.166	33.7	45	20.1	36.7	8.15	1.1217	689	1	100.0	30
03/11/17	9:00 p	25.1	26.4	25.1	70	19.3	1.6	E	0.80	4.8	NE	25.1	26.2	26.2	758.5	0.00	0.0	0.000	0.141	33.4	45	19.9	36.3	8.15	1.1232	702	1	100.0	30
03/11/17	9:30 p	25.3	25.3	24.5	70	19.4	1.6	ESE	0.80	8.0	NE	25.3	26.3	26.3	758.7	0.00	0.0	0.000	0.145	33.1	46	19.9	35.8	8.32	1.1251	697	1	100.0	30
03/11/17	10:00 p	25.1	25.4	25.1	70	19.3	1.6	ESE	0.80	17.7	E	25.1	26.2	26.2	758.8	0.00	0.0	0.000	0.141	32.6	47	19.8	35.2	8.45	1.1269	698	1	100.0	30
03/11/17	10:30 p	25.2	25.2	24.9	70	19.3	3.2	E	1.61	22.5	SE	25.2	26.2	26.2	759.0	0.00	0.0	0.000	0.142	32.3	48	19.9	34.8	8.65	1.1284	698	1	100.0	30
